CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment
15892,669,1,128.2,1,1,1,3,2,Lost
15893,482,1,305.28000000000003,1,1,1,3,2,Lost
15894,253,2,418.99,2,2,2,6,0,New / Promising
15895,150,1,179.17,2,1,1,4,0,New / Promising
15897,194,2,222.05,2,2,1,5,0,New / Promising
15898,1,29,5530.61,4,4,4,12,3,Champions
15899,369,1,112.5,2,1,1,4,2,Lost
15900,24,5,890.5,4,3,3,10,1,At Risk
15901,17,6,683.39,4,3,2,9,1,At Risk
15902,380,1,145.01,1,1,1,3,2,Lost
15903,10,15,8859.82,4,4,4,12,3,Champions
15904,8,1,164.68,4,1,1,6,0,New / Promising
15905,543,1,114.69,1,1,1,3,2,Lost
15906,20,12,2467.89,4,4,4,12,1,At Risk
15907,4,3,966.6,4,2,3,9,1,At Risk
15908,491,2,764.57,1,2,2,5,2,Lost
15909,174,1,191.94,2,1,1,4,0,New / Promising
15910,1,15,2681.8,4,4,4,12,3,Champions
15911,624,8,1685.89,1,4,3,8,2,Lost
15912,178,9,1074.7,2,4,3,9,1,At Risk
15913,534,1,6.300000000000001,1,1,1,3,2,Lost
15914,378,2,205.99,2,2,1,5,2,Lost
15915,402,1,429.0,1,1,2,4,2,Lost
15916,16,17,3277.67,4,4,4,12,3,Champions
15917,248,5,560.63,2,3,2,7,1,At Risk
15918,191,3,582.88,2,2,2,6,0,New / Promising
15919,20,2,910.61,4,2,3,9,0,New / Promising
15920,154,8,567.69,2,4,2,8,1,At Risk
15921,173,4,792.46,2,3,2,7,1,At Risk
15922,372,2,727.2,2,2,2,6,2,Lost
15923,373,1,254.16,2,1,1,4,2,Lost
15924,731,1,102.82,1,1,1,3,2,Lost
15925,194,1,207.15,2,1,1,4,0,New / Promising
15926,542,1,134.44,1,1,1,3,2,Lost
15927,647,1,123.39000000000001,1,1,1,3,2,Lost
15928,656,1,293.53,1,1,1,3,2,Lost
15929,644,1,594.0,1,1,2,4,2,Lost
15930,67,1,426.63,3,1,2,6,0,New / Promising
15931,428,1,239.9,1,1,1,3,2,Lost
15932,4,11,2461.85,4,4,4,12,1,At Risk
15933,21,3,1107.46,4,2,3,9,1,At Risk
15934,418,2,2190.66,1,2,3,6,2,Lost
15935,239,2,-200.78,2,2,1,5,0,New / Promising
15936,379,2,282.79,2,2,1,5,2,Lost
15937,64,1,145.35000000000002,3,1,1,5,0,New / Promising
15938,112,9,734.8100000000001,2,4,2,8,1,At Risk
15939,90,16,8992.09,3,4,4,11,3,Champions
15940,311,2,3.9999999999999964,2,2,1,5,2,Lost
15941,513,2,230.6,1,2,1,4,2,Lost
15942,134,1,337.44,2,1,2,5,0,New / Promising
15943,650,2,271.28999999999996,1,2,1,4,2,Lost
15944,277,4,2164.24,2,3,3,8,1,At Risk
15945,365,4,827.27,2,3,2,7,2,Lost
15946,503,3,2304.18,1,2,4,7,2,Lost
15947,83,1,1708.24,3,1,3,7,0,New / Promising
15948,8,3,1509.0900000000001,4,2,3,9,1,At Risk
15949,17,2,364.72,4,2,2,8,0,New / Promising
15950,2,13,6938.51,4,4,4,12,3,Champions
15951,1,4,974.52,4,3,3,10,1,At Risk
15952,34,4,806.57,3,3,2,8,1,At Risk
15953,15,21,3524.7,4,4,4,12,3,Champions
15954,589,1,187.8,1,1,1,3,2,Lost
15955,24,25,8622.61,4,4,4,12,3,Champions
15956,551,2,617.6,1,2,2,5,2,Lost
15957,32,3,930.1,3,2,3,8,1,At Risk
15958,74,4,492.99,3,3,2,8,0,New / Promising
15959,682,3,579.49,1,2,2,5,2,Lost
15960,374,5,394.0,2,3,2,7,2,Lost
15961,379,1,451.28999999999996,2,1,2,5,2,Lost
15962,449,1,295.83,1,1,1,3,2,Lost
15963,20,2,470.76,4,2,2,8,0,New / Promising
15964,663,1,272.96000000000004,1,1,1,3,2,Lost
15965,17,14,2999.34,4,4,4,12,3,Champions
15966,444,2,399.58,1,2,2,5,2,Lost
15967,23,13,3019.2,4,4,4,12,3,Champions
15968,388,1,415.3,1,1,2,4,2,Lost
15969,3,6,1043.85,4,3,3,10,1,At Risk
15970,304,2,1017.3199999999999,2,2,3,7,0,New / Promising
15971,18,20,4925.4800000000005,4,4,4,12,3,Champions
15972,456,5,1810.27,1,3,3,7,2,Lost
15973,236,4,765.39,2,3,2,7,1,At Risk
15974,39,8,3429.55,3,4,4,11,1,At Risk
15975,84,1,371.01,3,1,2,6,0,New / Promising
15976,165,6,1732.54,2,3,3,8,1,At Risk
15977,17,2,1054.73,4,2,3,9,0,New / Promising
15978,77,5,3272.62,3,3,4,10,1,At Risk
15979,603,1,329.21999999999997,1,1,1,3,2,Lost
15980,89,9,6546.28,3,4,4,11,3,Champions
15981,25,26,9284.07,4,4,4,12,3,Champions
15982,605,1,324.51,1,1,1,3,2,Lost
15983,22,8,3958.82,4,4,4,12,1,At Risk
15984,3,32,8671.12,4,4,4,12,3,Champions
15985,123,8,2610.28,2,4,4,10,1,At Risk
15986,30,2,354.42,3,2,2,7,0,New / Promising
15987,12,8,1682.13,4,4,3,11,1,At Risk
15988,19,3,767.59,4,2,2,8,0,New / Promising
15989,376,2,372.51,2,2,2,6,2,Lost
15990,44,7,2010.05,3,3,3,9,1,At Risk
15991,534,1,150.55,1,1,1,3,2,Lost
15992,4,3,896.6,4,2,3,9,1,At Risk
15993,9,10,2748.12,4,4,4,12,1,At Risk
15994,55,5,1198.84,3,3,3,9,1,At Risk
15995,414,1,696.19,1,1,2,4,2,Lost
15996,88,8,1671.0,3,4,3,10,1,At Risk
15997,617,1,-23.4,1,1,1,3,2,Lost
15998,37,21,8220.39,3,4,4,11,3,Champions
15999,736,1,20.4,1,1,1,3,2,Lost
16000,3,3,12393.7,4,2,4,10,1,At Risk
16001,381,2,519.0600000000001,1,2,2,5,2,Lost
16002,625,1,169.21,1,1,1,3,2,Lost
16003,30,10,5613.83,3,4,4,11,3,Champions
16004,475,5,2146.39,1,3,3,7,2,Lost
16005,12,11,2403.35,4,4,4,12,1,At Risk
16006,211,2,347.17,2,2,2,6,0,New / Promising
16007,48,7,3075.14,3,3,4,10,1,At Risk
16008,24,15,5384.13,4,4,4,12,3,Champions
16009,22,4,992.71,4,3,3,10,1,At Risk
16010,246,12,1722.1100000000001,2,4,3,9,1,At Risk
16011,8,30,5865.31,4,4,4,12,3,Champions
16012,35,5,2989.79,3,3,4,10,1,At Risk
16013,4,91,52983.64,4,4,4,12,3,Champions
16014,36,6,1121.02,3,3,3,9,1,At Risk
16015,4,4,690.25,4,3,2,9,1,At Risk
16016,3,14,2495.04,4,4,4,12,3,Champions
16017,47,5,1553.83,3,3,3,9,1,At Risk
16018,39,4,698.13,3,3,2,8,1,At Risk
16019,2,35,16640.15,4,4,4,12,3,Champions
16020,17,3,851.01,4,2,3,9,1,At Risk
16021,395,2,532.25,1,2,2,5,2,Lost
16022,260,1,628.28,2,1,2,5,0,New / Promising
16023,46,3,719.81,3,2,2,7,0,New / Promising
16024,12,3,478.92,4,2,2,8,0,New / Promising
16025,30,1,439.65999999999997,3,1,2,6,0,New / Promising
16026,43,1,236.09,3,1,1,5,0,New / Promising
16027,92,17,1882.3400000000001,3,4,3,10,3,Champions
16028,596,1,82.2,1,1,1,3,2,Lost
16029,39,112,99162.15,3,4,4,11,3,Champions
16030,310,1,331.24,2,1,2,5,2,Lost
16031,92,2,548.94,3,2,2,7,0,New / Promising
16032,456,6,1970.45,1,3,3,7,1,At Risk
16033,6,36,10692.39,4,4,4,12,3,Champions
16034,196,7,925.77,2,3,3,8,1,At Risk
16035,560,1,217.73,1,1,1,3,2,Lost
16036,87,4,2556.84,3,3,4,10,1,At Risk
16037,270,7,1489.44,2,3,3,8,1,At Risk
16038,8,4,454.33,4,3,2,9,0,New / Promising
16039,424,3,449.65,1,2,2,5,2,Lost
16040,65,8,2383.7000000000003,3,4,4,11,1,At Risk
16041,31,3,3166.4,3,2,4,9,1,At Risk
16042,22,11,2153.0,4,4,3,11,1,At Risk
16043,38,8,1856.5900000000001,3,4,3,10,1,At Risk
16044,435,1,340.84000000000003,1,1,2,4,2,Lost
16045,120,9,3187.03,2,4,4,10,1,At Risk
16046,562,1,235.78,1,1,1,3,2,Lost
16047,682,1,107.14,1,1,1,3,2,Lost
16048,86,6,1056.53,3,3,3,9,1,At Risk
16049,40,6,1899.68,3,3,3,9,1,At Risk
16050,174,3,300.7,2,2,1,5,0,New / Promising
16051,682,1,188.44,1,1,1,3,2,Lost
16052,54,1,362.06,3,1,2,6,0,New / Promising
16053,33,8,3606.14,3,4,4,11,1,At Risk
16054,145,7,2090.68,2,3,3,8,1,At Risk
16055,221,1,134.8,2,1,1,4,0,New / Promising
16056,45,1,664.85,3,1,2,6,0,New / Promising
16057,4,17,3202.07,4,4,4,12,3,Champions
16058,406,1,62.7,1,1,1,3,2,Lost
16059,66,12,3217.77,3,4,4,11,3,Champions
16060,401,3,541.95,1,2,2,5,2,Lost
16061,269,3,44.95,2,2,1,5,0,New / Promising
16062,10,8,2863.45,4,4,4,12,1,At Risk
16063,260,1,335.32,2,1,2,5,0,New / Promising
16064,725,1,111.0,1,1,1,3,2,Lost
16065,365,10,2365.62,2,4,4,10,1,At Risk
16066,17,5,1521.87,4,3,3,10,1,At Risk
16067,563,6,3026.19,1,3,4,8,2,Lost
16068,594,1,122.93,1,1,1,3,2,Lost
16069,418,1,457.7,1,1,2,4,2,Lost
16070,22,2,852.15,4,2,3,9,0,New / Promising
16071,45,4,1076.8,3,3,3,9,1,At Risk
16072,288,4,4328.89,2,3,4,9,1,At Risk
16073,292,2,94.35000000000001,2,2,1,5,0,New / Promising
16074,390,1,265.25,1,1,1,3,2,Lost
16075,503,3,726.98,1,2,2,5,2,Lost
16076,3,11,2173.53,4,4,3,11,1,At Risk
16077,574,2,599.9999999999998,1,2,2,5,2,Lost
16078,284,2,362.99,2,2,2,6,0,New / Promising
16079,17,3,1352.0,4,2,3,9,1,At Risk
16080,82,6,472.90000000000003,3,3,2,8,1,At Risk
16081,56,8,4460.18,3,4,4,11,1,At Risk
16082,670,1,106.75,1,1,1,3,2,Lost
16083,101,4,2351.42,2,3,4,9,1,At Risk
16084,299,1,436.18,2,1,2,5,0,New / Promising
16085,23,13,2321.41,4,4,4,12,3,Champions
16086,59,11,2862.91,3,4,4,11,1,At Risk
16087,389,5,1739.92,1,3,3,7,1,At Risk
16088,576,2,1437.43,1,2,3,6,2,Lost
16089,386,2,271.44,1,2,1,4,2,Lost
16090,624,1,205.91,1,1,1,3,2,Lost
16091,155,2,315.06,2,2,1,5,0,New / Promising
16092,99,10,1515.49,2,4,3,9,1,At Risk
16093,107,1,17.0,2,1,1,4,0,New / Promising
16094,12,19,3599.16,4,4,4,12,3,Champions
16095,456,1,447.05,1,1,2,4,2,Lost
16096,264,4,1584.97,2,3,3,8,1,At Risk
16097,240,1,185.04999999999998,2,1,1,4,0,New / Promising
16098,88,14,4448.1,3,4,4,11,3,Champions
16099,50,8,1568.25,3,4,3,10,1,At Risk
16100,463,1,582.64,1,1,2,4,2,Lost
16101,9,7,3167.42,4,3,4,11,1,At Risk
16102,42,3,1842.14,3,2,3,8,1,At Risk
16103,7,27,6002.76,4,4,4,12,3,Champions
16104,62,11,2515.36,3,4,4,11,1,At Risk
16105,249,5,2386.19,2,3,4,9,1,At Risk
16106,66,1,108.38,3,1,1,5,0,New / Promising
16107,18,7,3204.1600000000003,4,3,4,11,1,At Risk
16108,85,8,2171.93,3,4,3,10,1,At Risk
16109,219,4,923.5799999999999,2,3,3,8,1,At Risk
16110,45,4,1819.27,3,3,3,9,1,At Risk
16111,428,1,562.48,1,1,2,4,2,Lost
16112,143,4,195.74,2,3,1,6,0,New / Promising
16113,183,1,161.38,2,1,1,4,0,New / Promising
16114,171,1,135.75000000000003,2,1,1,4,0,New / Promising
16115,10,12,2575.14,4,4,4,12,1,At Risk
16116,206,2,592.88,2,2,2,6,0,New / Promising
16117,190,4,650.05,2,3,2,7,1,At Risk
16118,393,5,4255.43,1,3,4,8,1,At Risk
16119,8,8,1720.81,4,4,3,11,1,At Risk
16120,59,7,3041.91,3,3,4,10,1,At Risk
16121,57,6,1457.19,3,3,3,9,1,At Risk
16122,73,6,1001.34,3,3,3,9,1,At Risk
16123,52,1,307.78000000000003,3,1,1,5,0,New / Promising
16124,316,6,1709.39,2,3,3,8,1,At Risk
16125,367,14,4587.65,2,4,4,10,3,Champions
16126,29,15,14646.800000000001,3,4,4,11,3,Champions
16127,39,2,801.3100000000001,3,2,2,7,0,New / Promising
16128,18,14,3748.4,4,4,4,12,3,Champions
16129,407,3,1396.05,1,2,3,6,2,Lost
16130,422,4,987.48,1,3,3,7,2,Lost
16131,52,15,9866.27,3,4,4,11,3,Champions
16132,544,2,664.1999999999999,1,2,2,5,2,Lost
16133,4,78,22228.88,4,4,4,12,3,Champions
16134,22,7,2119.9900000000002,4,3,3,10,1,At Risk
16135,263,2,819.45,2,2,2,6,0,New / Promising
16136,60,5,921.08,3,3,3,9,1,At Risk
16137,680,1,422.7,1,1,2,4,2,Lost
16138,368,4,894.45,2,3,3,8,2,Lost
16139,19,5,1111.15,4,3,3,10,1,At Risk
16140,53,4,1540.6000000000001,3,3,3,9,1,At Risk
16141,88,2,955.94,3,2,3,8,0,New / Promising
16142,250,1,535.34,2,1,2,5,0,New / Promising
16143,3,16,4866.88,4,4,4,12,3,Champions
16144,247,1,175.2,2,1,1,4,0,New / Promising
16145,9,29,6693.6,4,4,4,12,3,Champions
16146,157,4,946.38,2,3,3,8,1,At Risk
16147,134,7,2367.02,2,3,4,9,1,At Risk
16148,296,4,370.37,2,3,2,7,0,New / Promising
16149,5,3,422.21999999999997,4,2,2,8,0,New / Promising
16150,39,20,4154.69,3,4,4,11,3,Champions
16152,269,1,1829.04,2,1,3,6,0,New / Promising
16153,50,13,5047.09,3,4,4,11,3,Champions
16154,682,1,-10.5,1,1,1,3,2,Lost
16155,382,6,781.05,1,3,2,6,2,Lost
16156,9,26,5941.21,4,4,4,12,3,Champions
16157,16,4,644.24,4,3,2,9,1,At Risk
16158,522,10,611.32,1,4,2,7,2,Lost
16159,282,5,1230.29,2,3,3,8,1,At Risk
16160,64,4,1009.4499999999999,3,3,3,9,1,At Risk
16161,2,56,12492.710000000001,4,4,4,12,3,Champions
16162,252,1,37.4,2,1,1,4,0,New / Promising
16163,225,14,2263.63,2,4,4,10,1,At Risk
16164,17,4,802.53,4,3,2,9,1,At Risk
16165,505,1,79.9,1,1,1,3,2,Lost
16166,428,4,327.48,1,3,1,5,2,Lost
16167,414,6,1149.87,1,3,3,7,2,Lost
16168,11,73,10539.08,4,4,4,12,3,Champions
16169,8,4,1822.97,4,3,3,10,1,At Risk
16170,51,25,6813.67,3,4,4,11,3,Champions
16171,59,1,73.19999999999999,3,1,1,5,0,New / Promising
16172,95,8,1884.55,3,4,3,10,1,At Risk
16173,16,7,1406.57,4,3,3,10,1,At Risk
16174,126,7,2246.75,2,3,4,9,1,At Risk
16175,94,7,1836.44,3,3,3,9,1,At Risk
16176,421,7,1964.04,1,3,3,7,1,At Risk
16177,50,12,2141.61,3,4,3,10,1,At Risk
16178,138,2,612.6,2,2,2,6,0,New / Promising
16179,61,1,215.83,3,1,1,5,0,New / Promising
16180,100,16,16170.27,2,4,4,10,3,Champions
16181,73,1,305.54,3,1,1,5,0,New / Promising
16182,72,9,9971.65,3,4,4,11,3,Champions
16183,67,4,1077.81,3,3,3,9,1,At Risk
16184,64,7,1155.54,3,3,3,9,1,At Risk
16185,17,3,644.72,4,2,2,8,0,New / Promising
16186,23,30,8983.91,4,4,4,12,3,Champions
16187,32,17,6841.24,3,4,4,11,3,Champions
16188,45,6,1077.71,3,3,3,9,1,At Risk
16189,16,2,215.48,4,2,1,7,0,New / Promising
16190,40,8,2723.55,3,4,4,11,1,At Risk
16191,3,39,15165.37,4,4,4,12,3,Champions
16192,736,1,351.3,1,1,2,4,2,Lost
16193,237,2,630.4300000000001,2,2,2,6,0,New / Promising
16194,375,1,308.6,2,1,1,4,2,Lost
16195,723,1,323.25,1,1,1,3,2,Lost
16196,489,1,93.3,1,1,1,3,2,Lost
16197,469,9,2016.71,1,4,3,8,1,At Risk
16198,75,2,1030.04,3,2,3,8,0,New / Promising
16199,392,7,942.75,1,3,3,7,1,At Risk
16200,4,13,5629.95,4,4,4,12,3,Champions
16201,3,6,2070.17,4,3,3,10,1,At Risk
16202,361,11,2467.04,2,4,4,10,1,At Risk
16203,59,7,1110.79,3,3,3,9,1,At Risk
16204,23,4,939.24,4,3,3,10,1,At Risk
16205,31,7,1824.01,3,3,3,9,1,At Risk
16206,55,14,2584.62,3,4,4,11,3,Champions
16207,25,1,394.38,4,1,2,7,0,New / Promising
16208,45,10,3440.4500000000003,3,4,4,11,1,At Risk
16209,89,9,4146.78,3,4,4,11,1,At Risk
16210,2,35,38284.06,4,4,4,12,3,Champions
16211,81,4,1086.34,3,3,3,9,1,At Risk
16212,19,5,1284.56,4,3,3,10,1,At Risk
16213,79,1,159.0,3,1,1,5,0,New / Promising
16214,171,4,2038.25,2,3,3,8,1,At Risk
16215,81,1,242.35,3,1,1,5,0,New / Promising
16216,267,1,914.9300000000001,2,1,3,6,0,New / Promising
16217,235,3,266.45000000000005,2,2,1,5,0,New / Promising
16218,30,19,4343.6,3,4,4,11,3,Champions
16219,501,1,40.8,1,1,1,3,2,Lost
16220,728,1,-10.17,1,1,1,3,2,Lost
16221,37,10,2227.56,3,4,4,11,1,At Risk
16222,318,2,1345.22,2,2,3,7,2,Lost
16223,375,2,1102.3500000000001,2,2,3,7,2,Lost
16224,57,5,1616.54,3,3,3,9,1,At Risk
16225,45,18,2821.91,3,4,4,11,3,Champions
16226,203,5,672.17,2,3,2,7,1,At Risk
16227,219,6,948.82,2,3,3,8,1,At Risk
16228,374,4,886.16,2,3,3,8,2,Lost
16229,87,7,2835.36,3,3,4,10,1,At Risk
16230,190,2,542.03,2,2,2,6,0,New / Promising
16231,379,4,1078.22,2,3,3,8,2,Lost
16232,33,10,2692.02,3,4,4,11,1,At Risk
16233,71,12,1825.66,3,4,3,10,1,At Risk
16234,474,4,312.78000000000003,1,3,1,5,2,Lost
16235,41,10,1980.6100000000001,3,4,3,10,1,At Risk
16236,78,1,432.2,3,1,2,6,0,New / Promising
16237,437,1,136.65,1,1,1,3,2,Lost
16238,423,1,63.66,1,1,1,3,2,Lost
16239,57,7,1450.9,3,3,3,9,1,At Risk
16240,8,5,3693.81,4,3,4,11,1,At Risk
16241,10,16,4326.26,4,4,4,12,3,Champions
16242,8,18,7433.3,4,4,4,12,3,Champions
16243,34,2,409.1,3,2,2,7,0,New / Promising
16244,212,2,2579.38,2,2,4,8,1,At Risk
16245,24,5,1352.36,4,3,3,10,1,At Risk
16246,460,2,827.25,1,2,2,5,2,Lost
16247,170,1,114.56,2,1,1,4,0,New / Promising
16248,62,1,152.94,3,1,1,5,0,New / Promising
16249,53,5,1800.07,3,3,3,9,1,At Risk
16250,261,3,791.38,2,2,2,6,0,New / Promising
16251,512,1,128.31,1,1,1,3,2,Lost
16252,366,2,-295.09000000000003,2,2,1,5,2,Lost
16253,67,7,7310.15,3,3,4,10,1,At Risk
16254,378,3,985.14,2,2,3,7,2,Lost
16255,17,19,4834.39,4,4,4,12,3,Champions
16256,258,4,1609.57,2,3,3,8,1,At Risk
16257,177,1,46.95,2,1,1,4,0,New / Promising
16258,45,16,11833.52,3,4,4,11,3,Champions
16259,410,3,361.94,1,2,2,5,2,Lost
16260,51,1,1035.45,3,1,3,7,0,New / Promising
16261,17,6,1059.45,4,3,3,10,1,At Risk
16262,361,3,677.78,2,2,2,6,2,Lost
16263,423,1,351.01,1,1,2,4,2,Lost
16264,438,2,837.53,1,2,2,5,2,Lost
16265,9,15,6893.62,4,4,4,12,3,Champions
16266,74,14,1757.95,3,4,3,10,1,At Risk
16267,591,1,186.66,1,1,1,3,2,Lost
16268,71,2,667.65,3,2,2,7,0,New / Promising
16269,428,2,714.59,1,2,2,5,2,Lost
16270,353,1,1141.24,2,1,3,6,2,Lost
16271,16,9,3427.07,4,4,4,12,1,At Risk
16272,117,1,411.7,2,1,2,5,0,New / Promising
16273,648,2,336.03999999999996,1,2,2,5,2,Lost
16274,373,1,675.5,2,1,2,5,2,Lost
16275,197,3,2151.11,2,2,3,7,1,At Risk
16276,177,3,2629.3900000000003,2,2,4,8,1,At Risk
16277,734,1,188.69,1,1,1,3,2,Lost
16278,23,7,1056.59,4,3,3,10,1,At Risk
16279,21,10,5692.18,4,4,4,12,3,Champions
16280,725,1,238.05,1,1,1,3,2,Lost
16281,72,4,3416.52,3,3,4,10,1,At Risk
16282,340,3,1307.5800000000002,2,2,3,7,1,At Risk
16283,6,12,4309.67,4,4,4,12,3,Champions
16284,31,3,1029.77,3,2,3,8,1,At Risk
16285,646,1,176.9,1,1,1,3,2,Lost
16286,477,4,263.65000000000003,1,3,1,5,2,Lost
16287,170,5,1006.98,2,3,3,8,1,At Risk
16288,470,1,129.85,1,1,1,3,2,Lost
16289,462,2,98.81,1,2,1,4,2,Lost
16290,465,4,2069.3,1,3,3,7,2,Lost
16291,682,1,117.72,1,1,1,3,2,Lost
16292,117,9,1171.46,2,4,3,9,1,At Risk
16293,9,19,4632.2,4,4,4,12,3,Champions
16294,477,1,126.05000000000001,1,1,1,3,2,Lost
16295,10,4,1328.55,4,3,3,10,1,At Risk
16296,626,6,1245.97,1,3,3,7,2,Lost
16297,250,3,278.55,2,2,1,5,0,New / Promising
16298,23,9,1080.0,4,4,3,11,1,At Risk
16299,473,2,178.65,1,2,1,4,2,Lost
16300,430,3,1392.43,1,2,3,6,2,Lost
16301,737,1,107.33,1,1,1,3,2,Lost
16302,108,2,212.82,2,2,1,5,0,New / Promising
16303,26,9,7823.72,3,4,4,11,3,Champions
16304,695,1,381.66,1,1,2,4,2,Lost
16305,139,1,361.22,2,1,2,5,0,New / Promising
16306,214,10,1162.82,2,4,3,9,1,At Risk
16307,429,3,1194.92,1,2,3,6,2,Lost
16308,38,7,5120.0,3,3,4,10,1,At Risk
16309,92,3,686.6700000000001,3,2,2,7,0,New / Promising
16310,414,2,460.08,1,2,2,5,2,Lost
16311,18,2,616.26,4,2,2,8,0,New / Promising
16312,432,1,171.15,1,1,1,3,2,Lost
16313,3,2,274.15000000000003,4,2,1,7,0,New / Promising
16314,390,3,1491.4,1,2,3,6,2,Lost
16315,331,2,402.71,2,2,2,6,2,Lost
16316,64,19,5533.31,3,4,4,11,3,Champions
16317,120,6,2179.76,2,3,3,8,1,At Risk
16318,35,1,328.15000000000003,3,1,1,5,0,New / Promising
16319,218,1,404.40000000000003,2,1,2,5,0,New / Promising
16320,172,7,5618.79,2,3,4,9,1,At Risk
16321,72,10,265.5,3,4,1,8,1,At Risk
16322,1,2,326.75,4,2,1,7,0,New / Promising
16323,196,2,353.66,2,2,2,6,0,New / Promising
16324,128,3,428.68,2,2,2,6,0,New / Promising
16325,44,17,3470.9,3,4,4,11,3,Champions
16326,6,25,4706.99,4,4,4,12,3,Champions
16327,14,20,10644.32,4,4,4,12,3,Champions
16328,563,1,310.83,1,1,1,3,2,Lost
16329,428,4,1703.07,1,3,3,7,2,Lost
16330,18,8,624.63,4,4,2,10,1,At Risk
16331,432,6,2037.7,1,3,3,7,1,At Risk
16332,28,13,1987.45,3,4,3,10,1,At Risk
16333,8,22,26626.8,4,4,4,12,3,Champions
16334,492,1,277.48,1,1,1,3,2,Lost
16335,552,8,2747.0,1,4,4,9,2,Lost
16336,421,4,3517.69,1,3,4,8,1,At Risk
16337,37,1,151.05,3,1,1,5,0,New / Promising
16338,157,1,214.8,2,1,1,4,0,New / Promising
16339,284,1,109.95,2,1,1,4,0,New / Promising
16340,107,3,1526.06,2,2,3,7,1,At Risk
16341,25,10,3832.29,4,4,4,12,1,At Risk
16342,75,4,322.41,3,3,1,7,0,New / Promising
16343,16,3,687.0699999999999,4,2,2,8,0,New / Promising
16344,158,4,842.42,2,3,2,7,1,At Risk
16345,44,2,1198.74,3,2,3,8,0,New / Promising
16346,385,1,224.51,1,1,1,3,2,Lost
16347,11,13,3482.01,4,4,4,12,3,Champions
16348,32,8,1795.8799999999999,3,4,3,10,1,At Risk
16349,291,1,53.5,2,1,1,4,2,Lost
16350,21,12,2206.4900000000002,4,4,3,11,1,At Risk
16351,333,18,3279.13,2,4,4,10,3,Champions
16352,18,2,494.44,4,2,2,8,0,New / Promising
16353,4,41,9985.93,4,4,4,12,3,Champions
16354,63,5,1129.51,3,3,3,9,1,At Risk
16355,374,2,349.2,2,2,2,6,2,Lost
16356,198,7,414.42,2,3,2,7,1,At Risk
16357,33,4,868.37,3,3,3,9,1,At Risk
16358,1,6,2917.1,4,3,4,11,1,At Risk
16359,7,20,2379.4,4,4,4,12,3,Champions
16360,5,8,3411.69,4,4,4,12,1,At Risk
16361,10,4,896.66,4,3,3,10,1,At Risk
16362,32,11,841.74,3,4,2,9,1,At Risk
16363,53,1,109.36000000000001,3,1,1,5,0,New / Promising
16364,12,2,707.04,4,2,2,8,0,New / Promising
16365,18,16,3296.8,4,4,4,12,3,Champions
16366,19,4,1548.13,4,3,3,10,1,At Risk
16367,37,3,1362.4,3,2,3,8,1,At Risk
16368,2,3,640.21,4,2,2,8,0,New / Promising
16369,18,7,2662.73,4,3,4,11,1,At Risk
16370,82,4,1320.56,3,3,3,9,1,At Risk
16371,449,1,157.2,1,1,1,3,2,Lost
16372,33,6,1298.61,3,3,3,9,1,At Risk
16373,382,2,309.49,1,2,1,4,2,Lost
16374,66,5,1757.6,3,3,3,9,1,At Risk
16375,470,2,104.0,1,2,1,4,2,Lost
16376,9,3,977.52,4,2,3,9,1,At Risk
16377,267,2,1308.48,2,2,3,7,0,New / Promising
16378,247,3,362.95,2,2,2,6,0,New / Promising
16379,4,5,2131.9,4,3,3,10,1,At Risk
16380,61,1,1780.59,3,1,3,7,0,New / Promising
16381,396,2,258.7,1,2,1,4,2,Lost
16382,408,2,353.1,1,2,2,5,2,Lost
16383,75,8,2907.09,3,4,4,11,1,At Risk
16384,90,4,1358.95,3,3,3,9,1,At Risk
16385,60,5,1030.61,3,3,3,9,1,At Risk
16386,29,3,1102.59,3,2,3,8,1,At Risk
16387,323,5,918.55,2,3,3,8,1,At Risk
16388,654,1,186.05,1,1,1,3,2,Lost
16389,53,5,1362.27,3,3,3,9,1,At Risk
16390,537,3,467.5,1,2,2,5,2,Lost
16391,401,4,1100.21,1,3,3,7,2,Lost
16392,270,3,761.8,2,2,2,6,0,New / Promising
16393,2,30,5456.5,4,4,4,12,3,Champions
16394,50,9,1412.06,3,4,3,10,1,At Risk
16395,61,17,3458.1,3,4,4,11,3,Champions
16396,473,3,102.7,1,2,1,4,2,Lost
16397,628,1,127.88,1,1,1,3,2,Lost
16398,145,4,1631.15,2,3,3,8,1,At Risk
16399,19,3,640.02,4,2,2,8,0,New / Promising
16400,95,9,3159.44,3,4,4,11,1,At Risk
16401,1,38,6629.24,4,4,4,12,3,Champions
16402,265,2,511.4,2,2,2,6,0,New / Promising
16403,302,2,161.05,2,2,1,5,2,Lost
16404,70,2,430.3,3,2,2,7,0,New / Promising
16405,302,2,167.25,2,2,1,5,2,Lost
16406,19,4,533.98,4,3,2,9,0,New / Promising
16407,13,14,2821.65,4,4,4,12,3,Champions
16408,591,1,231.93,1,1,1,3,2,Lost
16409,36,12,5709.04,3,4,4,11,3,Champions
16410,734,1,130.32,1,1,1,3,2,Lost
16411,19,4,910.1899999999999,4,3,3,10,1,At Risk
16412,54,5,647.23,3,3,2,8,1,At Risk
16413,57,2,528.98,3,2,2,7,0,New / Promising
16414,22,5,559.71,4,3,2,9,1,At Risk
